[2021-11-21 10:05:10.237] advotogo-n_100: 	---------- advotogo-n_100 (n = 16, m = 12, k = 3) ----------
[2021-11-21 10:05:11.147] biology-n_28-m_249-p_0.9-8: 	---------- biology-n_28-m_249-p_0.9-8 (n = 28, m = 249, k = 6) ----------
[2021-11-21 10:05:11.148] biology-n_28-m_249-p_0.9-8: 	Removed 1 nodes in preprocessing
[2021-11-21 10:05:11.148] biology-n_28-m_249-p_0.9-8: 	Found 1 cyclic sub graph(s) with n = [19]
[2021-11-21 10:05:11.154] biology-n_28-m_249-p_0.9-8: 	Found 5 flowers that need to be removed for k = 0
[2021-11-21 10:05:11.154] biology-n_28-m_249-p_0.9-8: 	Found 4 flowers that need to be removed for k = 1
[2021-11-21 10:05:11.154] biology-n_28-m_249-p_0.9-8: 	Found 3 flowers that need to be removed for k = 2
[2021-11-21 10:05:11.154] biology-n_28-m_249-p_0.9-8: 	Found 2 flowers that need to be removed for k = 3
[2021-11-21 10:05:11.155] biology-n_28-m_249-p_0.9-8: 	Found 2 flowers that need to be removed for k = 4
[2021-11-21 10:05:11.155] biology-n_28-m_249-p_0.9-8: 	Found 1 flowers that need to be removed for k = 5
[2021-11-21 10:05:11.155] biology-n_28-m_249-p_0.9-8: 	Found solution with k = 6 in 8ms
[2021-11-21 10:05:11.155] biology-n_29-m_153-p_0.5-21: 	---------- biology-n_29-m_153-p_0.5-21 (n = 29, m = 153, k = 11) ----------
[2021-11-21 10:05:11.155] biology-n_29-m_153-p_0.5-21: 	Removed 1 nodes in preprocessing
[2021-11-21 10:05:11.156] biology-n_29-m_153-p_0.5-21: 	Found 1 cyclic sub graph(s) with n = [22]
[2021-11-21 10:05:11.165] biology-n_29-m_153-p_0.5-21: 	Found 7 flowers that need to be removed for k = 0
[2021-11-21 10:05:11.166] biology-n_29-m_153-p_0.5-21: 	Found 6 flowers that need to be removed for k = 1
[2021-11-21 10:05:11.166] biology-n_29-m_153-p_0.5-21: 	Found 6 flowers that need to be removed for k = 2
[2021-11-21 10:05:11.166] biology-n_29-m_153-p_0.5-21: 	Found 5 flowers that need to be removed for k = 3
[2021-11-21 10:05:11.166] biology-n_29-m_153-p_0.5-21: 	Found 4 flowers that need to be removed for k = 4
[2021-11-21 10:05:11.166] biology-n_29-m_153-p_0.5-21: 	Found 3 flowers that need to be removed for k = 5
[2021-11-21 10:05:11.166] biology-n_29-m_153-p_0.5-21: 	Found 2 flowers that need to be removed for k = 6
[2021-11-21 10:05:11.167] biology-n_29-m_153-p_0.5-21: 	Found 1 flowers that need to be removed for k = 7
[2021-11-21 10:05:11.167] biology-n_29-m_153-p_0.5-21: 	Found 0 flowers that need to be removed for k = 8
[2021-11-21 10:05:11.169] biology-n_29-m_153-p_0.5-21: 	Found 0 flowers that need to be removed for k = 9
[2021-11-21 10:05:11.172] biology-n_29-m_153-p_0.5-21: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:11.173] biology-n_29-m_153-p_0.5-21: 	Found solution with k = 11 in 18ms
[2021-11-21 10:05:11.173] biology-n_29-m_153-p_0.75-21: 	---------- biology-n_29-m_153-p_0.75-21 (n = 29, m = 153, k = 11) ----------
[2021-11-21 10:05:11.174] biology-n_29-m_153-p_0.75-21: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:11.174] biology-n_29-m_153-p_0.75-21: 	Found 1 cyclic sub graph(s) with n = [26]
[2021-11-21 10:05:11.188] biology-n_29-m_153-p_0.75-21: 	Found 7 flowers that need to be removed for k = 0
[2021-11-21 10:05:11.188] biology-n_29-m_153-p_0.75-21: 	Found 6 flowers that need to be removed for k = 1
[2021-11-21 10:05:11.188] biology-n_29-m_153-p_0.75-21: 	Found 5 flowers that need to be removed for k = 2
[2021-11-21 10:05:11.188] biology-n_29-m_153-p_0.75-21: 	Found 4 flowers that need to be removed for k = 3
[2021-11-21 10:05:11.188] biology-n_29-m_153-p_0.75-21: 	Found 3 flowers that need to be removed for k = 4
[2021-11-21 10:05:11.189] biology-n_29-m_153-p_0.75-21: 	Found 2 flowers that need to be removed for k = 5
[2021-11-21 10:05:11.189] biology-n_29-m_153-p_0.75-21: 	Found 1 flowers that need to be removed for k = 6
[2021-11-21 10:05:11.189] biology-n_29-m_153-p_0.75-21: 	Found 1 flowers that need to be removed for k = 7
[2021-11-21 10:05:11.191] biology-n_29-m_153-p_0.75-21: 	Found 0 flowers that need to be removed for k = 8
[2021-11-21 10:05:11.195] biology-n_29-m_153-p_0.75-21: 	Found 0 flowers that need to be removed for k = 9
[2021-11-21 10:05:11.204] biology-n_29-m_153-p_0.75-21: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:11.222] biology-n_29-m_153-p_0.75-21: 	Found 0 flowers that need to be removed for k = 11
[2021-11-21 10:05:11.223] biology-n_29-m_153-p_0.75-21: 	Found solution with k = 11 in 50ms
[2021-11-21 10:05:11.223] biology-n_29-m_153-p_0.9-21: 	---------- biology-n_29-m_153-p_0.9-21 (n = 29, m = 153, k = 5) ----------
[2021-11-21 10:05:11.224] biology-n_29-m_153-p_0.9-21: 	Removed 1 nodes in preprocessing
[2021-11-21 10:05:11.224] biology-n_29-m_153-p_0.9-21: 	Found 1 cyclic sub graph(s) with n = [15]
[2021-11-21 10:05:11.226] biology-n_29-m_153-p_0.9-21: 	Found 3 flowers that need to be removed for k = 0
[2021-11-21 10:05:11.227] biology-n_29-m_153-p_0.9-21: 	Found 2 flowers that need to be removed for k = 1
[2021-11-21 10:05:11.227] biology-n_29-m_153-p_0.9-21: 	Found 1 flowers that need to be removed for k = 2
[2021-11-21 10:05:11.227] biology-n_29-m_153-p_0.9-21: 	Found 1 flowers that need to be removed for k = 3
[2021-11-21 10:05:11.227] biology-n_29-m_153-p_0.9-21: 	Found 0 flowers that need to be removed for k = 4
[2021-11-21 10:05:11.227] biology-n_29-m_153-p_0.9-21: 	Found solution with k = 5 in 3ms
[2021-11-21 10:05:11.228] biology-n_30-m_287-p_0.5-5: 	---------- biology-n_30-m_287-p_0.5-5 (n = 30, m = 287, k = 15) ----------
[2021-11-21 10:05:11.228] biology-n_30-m_287-p_0.5-5: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:11.229] biology-n_30-m_287-p_0.5-5: 	Found 1 cyclic sub graph(s) with n = [27]
[2021-11-21 10:05:11.251] biology-n_30-m_287-p_0.5-5: 	Found 12 flowers that need to be removed for k = 0
[2021-11-21 10:05:11.251] biology-n_30-m_287-p_0.5-5: 	Found 11 flowers that need to be removed for k = 1
[2021-11-21 10:05:11.251] biology-n_30-m_287-p_0.5-5: 	Found 10 flowers that need to be removed for k = 2
[2021-11-21 10:05:11.251] biology-n_30-m_287-p_0.5-5: 	Found 9 flowers that need to be removed for k = 3
[2021-11-21 10:05:11.251] biology-n_30-m_287-p_0.5-5: 	Found 8 flowers that need to be removed for k = 4
[2021-11-21 10:05:11.251] biology-n_30-m_287-p_0.5-5: 	Found 7 flowers that need to be removed for k = 5
[2021-11-21 10:05:11.251] biology-n_30-m_287-p_0.5-5: 	Found 6 flowers that need to be removed for k = 6
[2021-11-21 10:05:11.252] biology-n_30-m_287-p_0.5-5: 	Found 5 flowers that need to be removed for k = 7
[2021-11-21 10:05:11.252] biology-n_30-m_287-p_0.5-5: 	Found 4 flowers that need to be removed for k = 8
[2021-11-21 10:05:11.252] biology-n_30-m_287-p_0.5-5: 	Found 3 flowers that need to be removed for k = 9
[2021-11-21 10:05:11.253] biology-n_30-m_287-p_0.5-5: 	Found 2 flowers that need to be removed for k = 10
[2021-11-21 10:05:11.258] biology-n_30-m_287-p_0.5-5: 	Found 1 flowers that need to be removed for k = 11
[2021-11-21 10:05:11.278] biology-n_30-m_287-p_0.5-5: 	Found 0 flowers that need to be removed for k = 12
[2021-11-21 10:05:11.320] biology-n_30-m_287-p_0.5-5: 	Found 0 flowers that need to be removed for k = 13
[2021-11-21 10:05:11.387] biology-n_30-m_287-p_0.5-5: 	Found 0 flowers that need to be removed for k = 14
[2021-11-21 10:05:11.492] biology-n_30-m_287-p_0.5-5: 	Found 0 flowers that need to be removed for k = 15
[2021-11-21 10:05:11.534] biology-n_30-m_287-p_0.5-5: 	Found solution with k = 15 in 305ms
[2021-11-21 10:05:11.534] biology-n_30-m_287-p_0.75-5: 	---------- biology-n_30-m_287-p_0.75-5 (n = 30, m = 287, k = 12) ----------
[2021-11-21 10:05:11.534] biology-n_30-m_287-p_0.75-5: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:11.535] biology-n_30-m_287-p_0.75-5: 	Found 1 cyclic sub graph(s) with n = [27]
[2021-11-21 10:05:11.556] biology-n_30-m_287-p_0.75-5: 	Found 10 flowers that need to be removed for k = 0
[2021-11-21 10:05:11.556] biology-n_30-m_287-p_0.75-5: 	Found 9 flowers that need to be removed for k = 1
[2021-11-21 10:05:11.556] biology-n_30-m_287-p_0.75-5: 	Found 8 flowers that need to be removed for k = 2
[2021-11-21 10:05:11.556] biology-n_30-m_287-p_0.75-5: 	Found 7 flowers that need to be removed for k = 3
[2021-11-21 10:05:11.556] biology-n_30-m_287-p_0.75-5: 	Found 6 flowers that need to be removed for k = 4
[2021-11-21 10:05:11.557] biology-n_30-m_287-p_0.75-5: 	Found 5 flowers that need to be removed for k = 5
[2021-11-21 10:05:11.557] biology-n_30-m_287-p_0.75-5: 	Found 4 flowers that need to be removed for k = 6
[2021-11-21 10:05:11.557] biology-n_30-m_287-p_0.75-5: 	Found 3 flowers that need to be removed for k = 7
[2021-11-21 10:05:11.557] biology-n_30-m_287-p_0.75-5: 	Found 2 flowers that need to be removed for k = 8
[2021-11-21 10:05:11.559] biology-n_30-m_287-p_0.75-5: 	Found 2 flowers that need to be removed for k = 9
[2021-11-21 10:05:11.562] biology-n_30-m_287-p_0.75-5: 	Found 1 flowers that need to be removed for k = 10
[2021-11-21 10:05:11.589] biology-n_30-m_287-p_0.75-5: 	Found 0 flowers that need to be removed for k = 11
[2021-11-21 10:05:11.680] biology-n_30-m_287-p_0.75-5: 	Found 0 flowers that need to be removed for k = 12
[2021-11-21 10:05:11.698] biology-n_30-m_287-p_0.75-5: 	Found solution with k = 12 in 164ms
[2021-11-21 10:05:11.698] biology-n_30-m_287-p_0.9-5: 	---------- biology-n_30-m_287-p_0.9-5 (n = 30, m = 287, k = 10) ----------
[2021-11-21 10:05:11.699] biology-n_30-m_287-p_0.9-5: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:11.699] biology-n_30-m_287-p_0.9-5: 	Found 1 cyclic sub graph(s) with n = [26]
[2021-11-21 10:05:11.718] biology-n_30-m_287-p_0.9-5: 	Found 9 flowers that need to be removed for k = 0
[2021-11-21 10:05:11.718] biology-n_30-m_287-p_0.9-5: 	Found 8 flowers that need to be removed for k = 1
[2021-11-21 10:05:11.719] biology-n_30-m_287-p_0.9-5: 	Found 7 flowers that need to be removed for k = 2
[2021-11-21 10:05:11.719] biology-n_30-m_287-p_0.9-5: 	Found 6 flowers that need to be removed for k = 3
[2021-11-21 10:05:11.719] biology-n_30-m_287-p_0.9-5: 	Found 5 flowers that need to be removed for k = 4
[2021-11-21 10:05:11.719] biology-n_30-m_287-p_0.9-5: 	Found 4 flowers that need to be removed for k = 5
[2021-11-21 10:05:11.719] biology-n_30-m_287-p_0.9-5: 	Found 3 flowers that need to be removed for k = 6
[2021-11-21 10:05:11.719] biology-n_30-m_287-p_0.9-5: 	Found 2 flowers that need to be removed for k = 7
[2021-11-21 10:05:11.721] biology-n_30-m_287-p_0.9-5: 	Found 1 flowers that need to be removed for k = 8
[2021-11-21 10:05:11.726] biology-n_30-m_287-p_0.9-5: 	Found 0 flowers that need to be removed for k = 9
[2021-11-21 10:05:11.753] biology-n_30-m_287-p_0.9-5: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:11.768] biology-n_30-m_287-p_0.9-5: 	Found solution with k = 10 in 70ms
[2021-11-21 10:05:11.768] biology-n_35-m_315-p_0.5-18: 	---------- biology-n_35-m_315-p_0.5-18 (n = 35, m = 315, k = 17) ----------
[2021-11-21 10:05:11.769] biology-n_35-m_315-p_0.5-18: 	Removed 1 nodes in preprocessing
[2021-11-21 10:05:11.769] biology-n_35-m_315-p_0.5-18: 	Found 1 cyclic sub graph(s) with n = [28]
[2021-11-21 10:05:11.797] biology-n_35-m_315-p_0.5-18: 	Found 12 flowers that need to be removed for k = 0
[2021-11-21 10:05:11.797] biology-n_35-m_315-p_0.5-18: 	Found 11 flowers that need to be removed for k = 1
[2021-11-21 10:05:11.797] biology-n_35-m_315-p_0.5-18: 	Found 10 flowers that need to be removed for k = 2
[2021-11-21 10:05:11.797] biology-n_35-m_315-p_0.5-18: 	Found 9 flowers that need to be removed for k = 3
[2021-11-21 10:05:11.798] biology-n_35-m_315-p_0.5-18: 	Found 8 flowers that need to be removed for k = 4
[2021-11-21 10:05:11.798] biology-n_35-m_315-p_0.5-18: 	Found 7 flowers that need to be removed for k = 5
[2021-11-21 10:05:11.798] biology-n_35-m_315-p_0.5-18: 	Found 6 flowers that need to be removed for k = 6
[2021-11-21 10:05:11.798] biology-n_35-m_315-p_0.5-18: 	Found 5 flowers that need to be removed for k = 7
[2021-11-21 10:05:11.798] biology-n_35-m_315-p_0.5-18: 	Found 4 flowers that need to be removed for k = 8
[2021-11-21 10:05:11.799] biology-n_35-m_315-p_0.5-18: 	Found 3 flowers that need to be removed for k = 9
[2021-11-21 10:05:11.800] biology-n_35-m_315-p_0.5-18: 	Found 2 flowers that need to be removed for k = 10
[2021-11-21 10:05:11.802] biology-n_35-m_315-p_0.5-18: 	Found 1 flowers that need to be removed for k = 11
[2021-11-21 10:05:11.813] biology-n_35-m_315-p_0.5-18: 	Found 0 flowers that need to be removed for k = 12
[2021-11-21 10:05:11.839] biology-n_35-m_315-p_0.5-18: 	Found 0 flowers that need to be removed for k = 13
[2021-11-21 10:05:11.878] biology-n_35-m_315-p_0.5-18: 	Found 0 flowers that need to be removed for k = 14
[2021-11-21 10:05:11.937] biology-n_35-m_315-p_0.5-18: 	Found 0 flowers that need to be removed for k = 15
[2021-11-21 10:05:12.028] biology-n_35-m_315-p_0.5-18: 	Found 0 flowers that need to be removed for k = 16
[2021-11-21 10:05:12.045] biology-n_35-m_315-p_0.5-18: 	Found solution with k = 17 in 277ms
[2021-11-21 10:05:12.045] biology-n_35-m_315-p_0.75-18: 	---------- biology-n_35-m_315-p_0.75-18 (n = 35, m = 315, k = 15) ----------
[2021-11-21 10:05:12.046] biology-n_35-m_315-p_0.75-18: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:12.046] biology-n_35-m_315-p_0.75-18: 	Found 1 cyclic sub graph(s) with n = [28]
[2021-11-21 10:05:12.070] biology-n_35-m_315-p_0.75-18: 	Found 11 flowers that need to be removed for k = 0
[2021-11-21 10:05:12.070] biology-n_35-m_315-p_0.75-18: 	Found 10 flowers that need to be removed for k = 1
[2021-11-21 10:05:12.070] biology-n_35-m_315-p_0.75-18: 	Found 9 flowers that need to be removed for k = 2
[2021-11-21 10:05:12.070] biology-n_35-m_315-p_0.75-18: 	Found 8 flowers that need to be removed for k = 3
[2021-11-21 10:05:12.070] biology-n_35-m_315-p_0.75-18: 	Found 7 flowers that need to be removed for k = 4
[2021-11-21 10:05:12.070] biology-n_35-m_315-p_0.75-18: 	Found 6 flowers that need to be removed for k = 5
[2021-11-21 10:05:12.071] biology-n_35-m_315-p_0.75-18: 	Found 5 flowers that need to be removed for k = 6
[2021-11-21 10:05:12.071] biology-n_35-m_315-p_0.75-18: 	Found 4 flowers that need to be removed for k = 7
[2021-11-21 10:05:12.071] biology-n_35-m_315-p_0.75-18: 	Found 4 flowers that need to be removed for k = 8
[2021-11-21 10:05:12.071] biology-n_35-m_315-p_0.75-18: 	Found 3 flowers that need to be removed for k = 9
[2021-11-21 10:05:12.072] biology-n_35-m_315-p_0.75-18: 	Found 2 flowers that need to be removed for k = 10
[2021-11-21 10:05:12.075] biology-n_35-m_315-p_0.75-18: 	Found 2 flowers that need to be removed for k = 11
[2021-11-21 10:05:12.080] biology-n_35-m_315-p_0.75-18: 	Found 1 flowers that need to be removed for k = 12
[2021-11-21 10:05:12.096] biology-n_35-m_315-p_0.75-18: 	Found 0 flowers that need to be removed for k = 13
[2021-11-21 10:05:12.139] biology-n_35-m_315-p_0.75-18: 	Found 0 flowers that need to be removed for k = 14
[2021-11-21 10:05:12.210] biology-n_35-m_315-p_0.75-18: 	Found 0 flowers that need to be removed for k = 15
[2021-11-21 10:05:12.306] biology-n_35-m_315-p_0.75-18: 	Found solution with k = 15 in 261ms
[2021-11-21 10:05:12.307] biology-n_35-m_315-p_0.9-18: 	---------- biology-n_35-m_315-p_0.9-18 (n = 35, m = 315, k = 10) ----------
[2021-11-21 10:05:12.307] biology-n_35-m_315-p_0.9-18: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:12.308] biology-n_35-m_315-p_0.9-18: 	Found 1 cyclic sub graph(s) with n = [28]
[2021-11-21 10:05:12.330] biology-n_35-m_315-p_0.9-18: 	Found 10 flowers that need to be removed for k = 0
[2021-11-21 10:05:12.331] biology-n_35-m_315-p_0.9-18: 	Found 9 flowers that need to be removed for k = 1
[2021-11-21 10:05:12.331] biology-n_35-m_315-p_0.9-18: 	Found 8 flowers that need to be removed for k = 2
[2021-11-21 10:05:12.331] biology-n_35-m_315-p_0.9-18: 	Found 7 flowers that need to be removed for k = 3
[2021-11-21 10:05:12.331] biology-n_35-m_315-p_0.9-18: 	Found 6 flowers that need to be removed for k = 4
[2021-11-21 10:05:12.331] biology-n_35-m_315-p_0.9-18: 	Found 5 flowers that need to be removed for k = 5
[2021-11-21 10:05:12.331] biology-n_35-m_315-p_0.9-18: 	Found 4 flowers that need to be removed for k = 6
[2021-11-21 10:05:12.332] biology-n_35-m_315-p_0.9-18: 	Found 3 flowers that need to be removed for k = 7
[2021-11-21 10:05:12.332] biology-n_35-m_315-p_0.9-18: 	Found 2 flowers that need to be removed for k = 8
[2021-11-21 10:05:12.334] biology-n_35-m_315-p_0.9-18: 	Found 1 flowers that need to be removed for k = 9
[2021-11-21 10:05:12.343] biology-n_35-m_315-p_0.9-18: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:12.361] biology-n_35-m_315-p_0.9-18: 	Found solution with k = 10 in 54ms
[2021-11-21 10:05:12.362] biology-n_36-m_219-p_0.5-12: 	---------- biology-n_36-m_219-p_0.5-12 (n = 36, m = 219, k = 17) ----------
[2021-11-21 10:05:12.362] biology-n_36-m_219-p_0.5-12: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:12.362] biology-n_36-m_219-p_0.5-12: 	Found 2 cyclic sub graph(s) with n = [23, 12]
[2021-11-21 10:05:12.372] biology-n_36-m_219-p_0.5-12: 	Found 8 flowers that need to be removed for k = 0
[2021-11-21 10:05:12.372] biology-n_36-m_219-p_0.5-12: 	Found 7 flowers that need to be removed for k = 1
[2021-11-21 10:05:12.372] biology-n_36-m_219-p_0.5-12: 	Found 6 flowers that need to be removed for k = 2
[2021-11-21 10:05:12.373] biology-n_36-m_219-p_0.5-12: 	Found 5 flowers that need to be removed for k = 3
[2021-11-21 10:05:12.373] biology-n_36-m_219-p_0.5-12: 	Found 4 flowers that need to be removed for k = 4
[2021-11-21 10:05:12.373] biology-n_36-m_219-p_0.5-12: 	Found 3 flowers that need to be removed for k = 5
[2021-11-21 10:05:12.373] biology-n_36-m_219-p_0.5-12: 	Found 3 flowers that need to be removed for k = 6
[2021-11-21 10:05:12.373] biology-n_36-m_219-p_0.5-12: 	Found 2 flowers that need to be removed for k = 7
[2021-11-21 10:05:12.374] biology-n_36-m_219-p_0.5-12: 	Found 1 flowers that need to be removed for k = 8
[2021-11-21 10:05:12.375] biology-n_36-m_219-p_0.5-12: 	Found 0 flowers that need to be removed for k = 9
[2021-11-21 10:05:12.379] biology-n_36-m_219-p_0.5-12: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:12.388] biology-n_36-m_219-p_0.5-12: 	Found 0 flowers that need to be removed for k = 11
[2021-11-21 10:05:12.390] biology-n_36-m_219-p_0.5-12: 	Found 5 flowers that need to be removed for k = 0
[2021-11-21 10:05:12.390] biology-n_36-m_219-p_0.5-12: 	Found 4 flowers that need to be removed for k = 1
[2021-11-21 10:05:12.390] biology-n_36-m_219-p_0.5-12: 	Found 3 flowers that need to be removed for k = 2
[2021-11-21 10:05:12.390] biology-n_36-m_219-p_0.5-12: 	Found 2 flowers that need to be removed for k = 3
[2021-11-21 10:05:12.390] biology-n_36-m_219-p_0.5-12: 	Found 1 flowers that need to be removed for k = 4
[2021-11-21 10:05:12.391] biology-n_36-m_219-p_0.5-12: 	Found 0 flowers that need to be removed for k = 5
[2021-11-21 10:05:12.391] biology-n_36-m_219-p_0.5-12: 	Found 0 flowers that need to be removed for k = 6
[2021-11-21 10:05:12.391] biology-n_36-m_219-p_0.5-12: 	Found solution with k = 17 in 29ms
[2021-11-21 10:05:12.391] biology-n_36-m_219-p_0.75-12: 	---------- biology-n_36-m_219-p_0.75-12 (n = 36, m = 219, k = 14) ----------
[2021-11-21 10:05:12.392] biology-n_36-m_219-p_0.75-12: 	Removed 0 nodes in preprocessing
[2021-11-21 10:05:12.392] biology-n_36-m_219-p_0.75-12: 	Found 2 cyclic sub graph(s) with n = [23, 12]
[2021-11-21 10:05:12.402] biology-n_36-m_219-p_0.75-12: 	Found 7 flowers that need to be removed for k = 0
[2021-11-21 10:05:12.402] biology-n_36-m_219-p_0.75-12: 	Found 6 flowers that need to be removed for k = 1
[2021-11-21 10:05:12.402] biology-n_36-m_219-p_0.75-12: 	Found 5 flowers that need to be removed for k = 2
[2021-11-21 10:05:12.403] biology-n_36-m_219-p_0.75-12: 	Found 4 flowers that need to be removed for k = 3
[2021-11-21 10:05:12.403] biology-n_36-m_219-p_0.75-12: 	Found 3 flowers that need to be removed for k = 4
[2021-11-21 10:05:12.403] biology-n_36-m_219-p_0.75-12: 	Found 2 flowers that need to be removed for k = 5
[2021-11-21 10:05:12.403] biology-n_36-m_219-p_0.75-12: 	Found 1 flowers that need to be removed for k = 6
[2021-11-21 10:05:12.404] biology-n_36-m_219-p_0.75-12: 	Found 1 flowers that need to be removed for k = 7
[2021-11-21 10:05:12.405] biology-n_36-m_219-p_0.75-12: 	Found 1 flowers that need to be removed for k = 8
[2021-11-21 10:05:12.408] biology-n_36-m_219-p_0.75-12: 	Found 1 flowers that need to be removed for k = 9
[2021-11-21 10:05:12.411] biology-n_36-m_219-p_0.75-12: 	Found 5 flowers that need to be removed for k = 0
[2021-11-21 10:05:12.411] biology-n_36-m_219-p_0.75-12: 	Found 4 flowers that need to be removed for k = 1
[2021-11-21 10:05:12.411] biology-n_36-m_219-p_0.75-12: 	Found 3 flowers that need to be removed for k = 2
[2021-11-21 10:05:12.411] biology-n_36-m_219-p_0.75-12: 	Found 2 flowers that need to be removed for k = 3
[2021-11-21 10:05:12.411] biology-n_36-m_219-p_0.75-12: 	Found 1 flowers that need to be removed for k = 4
[2021-11-21 10:05:12.411] biology-n_36-m_219-p_0.75-12: 	Found 0 flowers that need to be removed for k = 5
[2021-11-21 10:05:12.412] biology-n_36-m_219-p_0.75-12: 	Found solution with k = 14 in 21ms
[2021-11-21 10:05:12.412] biology-n_36-m_219-p_0.9-12: 	---------- biology-n_36-m_219-p_0.9-12 (n = 36, m = 219, k = 9) ----------
[2021-11-21 10:05:12.412] biology-n_36-m_219-p_0.9-12: 	Removed 6 nodes in preprocessing
[2021-11-21 10:05:12.413] biology-n_36-m_219-p_0.9-12: 	Found 1 cyclic sub graph(s) with n = [6]
[2021-11-21 10:05:12.413] biology-n_36-m_219-p_0.9-12: 	Found 3 flowers that need to be removed for k = 0
[2021-11-21 10:05:12.413] biology-n_36-m_219-p_0.9-12: 	Found 2 flowers that need to be removed for k = 1
[2021-11-21 10:05:12.413] biology-n_36-m_219-p_0.9-12: 	Found 1 flowers that need to be removed for k = 2
[2021-11-21 10:05:12.413] biology-n_36-m_219-p_0.9-12: 	Found 1 flowers that need to be removed for k = 3
[2021-11-21 10:05:12.414] biology-n_36-m_219-p_0.9-12: 	Found solution with k = 9 in 2ms
[2021-11-21 10:05:12.414] biology-n_42-m_297-p_0.5-23: 	---------- biology-n_42-m_297-p_0.5-23 (n = 42, m = 297, k = 21) ----------
[2021-11-21 10:05:12.415] biology-n_42-m_297-p_0.5-23: 	Removed 1 nodes in preprocessing
[2021-11-21 10:05:12.415] biology-n_42-m_297-p_0.5-23: 	Found 1 cyclic sub graph(s) with n = [38]
[2021-11-21 10:05:12.461] biology-n_42-m_297-p_0.5-23: 	Found 10 flowers that need to be removed for k = 0
[2021-11-21 10:05:12.461] biology-n_42-m_297-p_0.5-23: 	Found 9 flowers that need to be removed for k = 1
[2021-11-21 10:05:12.461] biology-n_42-m_297-p_0.5-23: 	Found 8 flowers that need to be removed for k = 2
[2021-11-21 10:05:12.461] biology-n_42-m_297-p_0.5-23: 	Found 7 flowers that need to be removed for k = 3
[2021-11-21 10:05:12.461] biology-n_42-m_297-p_0.5-23: 	Found 6 flowers that need to be removed for k = 4
[2021-11-21 10:05:12.461] biology-n_42-m_297-p_0.5-23: 	Found 5 flowers that need to be removed for k = 5
[2021-11-21 10:05:12.462] biology-n_42-m_297-p_0.5-23: 	Found 4 flowers that need to be removed for k = 6
[2021-11-21 10:05:12.462] biology-n_42-m_297-p_0.5-23: 	Found 3 flowers that need to be removed for k = 7
[2021-11-21 10:05:12.462] biology-n_42-m_297-p_0.5-23: 	Found 2 flowers that need to be removed for k = 8
[2021-11-21 10:05:12.463] biology-n_42-m_297-p_0.5-23: 	Found 1 flowers that need to be removed for k = 9
[2021-11-21 10:05:12.465] biology-n_42-m_297-p_0.5-23: 	Found 0 flowers that need to be removed for k = 10
[2021-11-21 10:05:12.476] biology-n_42-m_297-p_0.5-23: 	Found 0 flowers that need to be removed for k = 11
[2021-11-21 10:05:12.499] biology-n_42-m_297-p_0.5-23: 	Found 0 flowers that need to be removed for k = 12
[2021-11-21 10:05:12.544] biology-n_42-m_297-p_0.5-23: 	Found 0 flowers that need to be removed for k = 13
[2021-11-21 10:05:12.622] biology-n_42-m_297-p_0.5-23: 	Found 0 flowers that need to be removed for k = 14
[2021-11-21 10:05:12.771] biology-n_42-m_297-p_0.5-23: 	Found 0 flowers that need to be removed for k = 15
